,Day +1,Day +2,Day +7,Day +14,Day +28,Day +63
2014-02-04,0.14648303531465068,0.9023354751867112,2.1913860741979505,1.0839746848437892,2.6015384613212866,2.6952880733049476
2014-04-23,0.04101562896270927,0.01757836617905717,-0.43358964089179963,-0.4160118335011642,-0.7148367942956408,-0.691399531511987
2014-07-22,0.04101507212836175,0.02929671957245006,-0.14062358340162362,0.48046418934977453,1.207020487835063,1.1074119765618011
2014-10-21,-0.0358020252341511,-0.029835021028459252,0.3759121602411284,1.5394518042883476,1.682656490955905,4.379679796996097
2015-02-03,-0.05447779381659679,0.2481825173470753,-0.17554238010505152,-0.2905536216233351,0.6295340014080182,0.2663413971001205
2015-04-21,0.012257553585245162,0.07354999773601101,0.09193808169808193,0.9132537937724017,0.38614041075439864,-1.6303727015072589
2015-07-29,0.031104689981122036,0.7589655892772988,-0.5661139009450427,-0.9207125876284348,-1.4059535826818408,-0.8149549804976104
2015-10-29,0.02541561156844807,0.18426333536024586,0.9340247855634409,0.7751770617716431,1.4804601313070922,2.0713738577184895
2016-02-17,0.03884738497243667,0.03884738497243667,0.16186554481060966,0.5762409443462193,0.6863095642148789,0.5050203269180482
2016-04-29,0.03304365369365314,0.08591223911699508,0.07930350837826516,-0.23129990366630793,0.44938360634165875,1.3878019429708566
2016-07-27,-0.33719757941893036,-1.1801915279662563,-1.5780847745851272,-1.6252922298947095,-2.171553234694189,-2.461542715650195
2016-10-27,-0.020622107618658347,-0.5430536414345166,-0.5568021502236089,0.6667875982764233,0.5911721110663759,0.6874090503300998
2017-02-09,0.07744127769067966,0.13376232899297236,0.23232450447192932,-0.34496660707651294,-0.6265725349878668,-1.3587468733175587
2017-04-25,-0.014412003740797985,0.03603104020439041,-0.6413496292514296,-0.7566484081175329,-1.239462560045535,-0.4179584170070889
2017-08-03,0.04437777748623439,-0.17011399077624567,0.22188747670948317,-0.029584949870541166,0.2810573764505655,1.4940410265036093
2017-11-05,0.0151808044016839,-0.23530862133456054,-0.05313462514367551,0.6072473778647254,1.2372663242795348,0.49338881121920153
2018-02-20,0.015545302304643016,0.062182691770882315,0.4585971664912165,1.2669736420649986,1.3680199602355643,0.8316947996688242
2018-05-07,0.023824812752758717,-0.06353131930122835,-0.5400169714134915,0.08735613205398529,-0.15882754090000084,1.461221858634337
2018-08-09,-0.3329172490863055,-0.24359823267062986,0.08119966901602105,-0.00812012177708965,-0.1380389727007767,-0.2517183544477195
2019-02-20,0.0,-0.11097733397302889,-0.16219795508525436,-0.913428575278262,-1.6219754802317752,-2.637843669486182
2019-05-02,0.0968904033430924,0.06165775849447108,-0.05284854726667554,-0.24662851394034746,-1.206719136080908,-0.8543918475821854
2019-11-04,0.0,-0.1400003433227539,-0.7899999618530273,-1.9000000953674316,-1.8899998664855957,-2.190000057220459
2020-02-27,-0.19000005722045898,-0.6000003814697266,-0.7699999809265137,-1.5400002002716064,-3.0300002098083496,-3.670000195503235
2020-08-07,-0.019999980926513672,0.2900000810623169,0.19000005722045898,0.08000004291534424,0.21000003814697266,-0.11000001430511475
2021-05-07,0.019999980926513672,-0.3299999237060547,0.4200000762939453,0.7599997520446777,0.6100001335144043,0.5
2022-02-24,0.010000228881835938,-0.039999961853027344,-0.06999969482421875,-0.42999982833862305,-0.309999942779541,-0.809999942779541
2022-11-03,0.029999971389770508,0.11000001430511475,0.12999999523162842,0.4100000858306885,0.6600000858306885,0.5799999237060547
