,Day +1,Day +2,Day +7,Day +14,Day +28,Day +63
2009-02-27,0.7104788817042333,6.927173331404532,-2.8419239963933194,8.170515609175126,52.930719034847726,115.45292838143175
2010-04-28,1.267024461187603,5.321508778637124,-2.5340489223751916,-9.661068313410794,-20.810895655160053,-14.190686048599517
2013-03-07,0.8250575576739436,3.7211636760142,3.5359527031488653,4.815626603374,-6.145812003186904,7.577033248436678
2013-04-30,-0.06481029607290623,-2.9001958524377187,2.187294956935702,1.458194577740457,7.9876866618111535,0.907319422420727
2013-07-30,0.512351318208971,0.8288171288413366,2.6069857016685916,5.485231097301451,3.9782992244828534,10.367687146079902
2014-02-28,-0.7763955533107918,0.3493844160531694,3.5714313921157554,0.6211223660916829,-0.6211124936865815,-1.074018949489215
2014-08-01,0.04222801085340677,0.6897492362819264,0.9994356353076483,5.869929779285627,9.726908704479627,1.224666012626514
2014-10-29,-0.038113053997150814,3.5691571685247254,5.271172004997652,4.737705536005905,3.734274973522929,13.93368871277012
2015-02-27,0.6528686589116575,1.207198020755726,0.3941853826327417,2.9317531959484455,1.1702352114694605,2.1187499559462992
2015-05-02,0.22972124713989217,-1.5233975942178546,2.369724466410503,4.61854641168938,4.159113141680649,3.203967543479763
2015-07-31,-0.08629364001470208,-2.664502343713849,-0.31282987667702855,-4.617043063859597,-13.894280126685814,-15.67421710640346
2015-10-29,-0.3090234799563518,-1.3473472765466994,0.2719421712652945,-2.076638162532504,3.695918179696278,-6.538937967553849
2016-02-26,-0.10375026640052454,1.9841768476026829,5.17442333314402,7.119696304388995,7.936717284580681,14.654393674380103
2016-04-29,-0.7298382150266178,-2.7846348478815486,-4.165730054092819,-5.378397761998528,-2.3130447058887995,-1.5831979242837946
2016-07-28,0.13433032078144436,-0.888613991732683,-0.42363715425312876,0.43397207505975643,1.5395721043223176,8.803476317343723
2016-10-27,-0.2801339365226454,-1.0551846970398628,-2.269112670537524,6.219071705909585,16.098614326933358,20.27267481209705
2017-03-01,-0.44059272213607414,-1.7768086018793952,-3.7703151576482696,-5.807145874577714,-5.901046117032109,3.373057617827996
2017-05-02,-0.25015676547184285,-0.5489601312058596,-0.9102894345479484,-1.952607523512711,-2.3000468865009367,0.34048378980342875
2017-07-28,0.39782756077264025,-0.5164750833812803,-3.2105012162941904,-6.23953274537439,-5.353153429851645,3.287274395585598
2017-10-28,-0.006377301402565649,-2.2843298897203965,0.4338901674864246,0.6572222889702317,2.16309300870563,-3.2542152015003296
2018-03-01,-1.4248318142361143,-3.4967360153696916,1.3594783209507852,2.5751649943831723,-4.6013028013939845,-6.6928140478196525
2018-05-01,-0.24416752875097814,-1.7362978270507767,0.013567737472669705,0.6782419855136652,5.127507754619145,6.239824196895512
2018-07-31,0.5182006660615457,-4.151174606224998,-5.091806707215255,-7.113884252360123,1.2335262612501907,8.871240619355248
2018-11-03,-0.16183699922910932,0.0490367529453124,-0.2010708914452266,-0.44627710547115385,3.467211975114793,-7.8024635262491415
2019-03-01,-0.019148341368037336,-2.6754074244151838,-7.590696096980864,-5.973004490147289,-2.455252619349963,0.9284973766334019
2019-05-03,-1.8888980703815292,-0.4885098352243773,-5.006052686055128,-7.122916806873718,-15.655535857940905,-10.47734438292845
2019-08-02,-2.81631678931781,-1.7194409417203929,0.7648483683880158,-7.233485523149568,-5.045659658986963,-9.830428952361942
2019-11-13,-1.5886376143493806,-2.263004451782848,-6.477762556146942,-2.567764675478145,-0.22046189547364747,8.954738327897147
2020-03-03,1.0613593460732318,1.9971161338292518,-6.110655020168565,-15.336305234053242,-14.501034326095365,-10.042071634377052
2020-05-13,-3.2526095867952023,0.5063940696477403,8.673635471162044,14.133613221444136,16.95773247042203,33.05849417158433
2021-08-07,-1.8859199219735387,-1.0283310165870034,-2.0527777626459454,-7.539777653933754,1.129209548579098,-9.829264994172405
2022-08-05,0.0,0.6258013087985859,0.09092755821595233,4.337826443686168,-6.857085400001679,-25.05349268005
