,Day +1,Day +2,Day +7,Day +14,Day +28,Day +63
2008-02-27,-7.585749538952555,-2.7044845088312996,-2.440632515060628,1.5171536822271605,-1.2532953977287349,-4.881265030121256
2010-11-06,0.0,2.4137935948381255,-4.482751703432271,-13.103447028487793,-5.402302038309003,-8.045974995535815
2012-08-07,-0.11135050910068856,-0.7795066636137733,0.7795172835955526,3.006686765336198,5.790651272507446,5.567929014342482
2012-11-06,-0.8350722791562077,-2.2964537451029656,-2.2964537451029656,-2.8183664534404897,0.5219226631843412,11.377872247061774
2013-02-21,0.7272720336914062,2.2727272727272663,3.8181825117631405,7.090906663374469,6.272723458030001,12.454544414173483
2013-05-02,1.4913699958484443,2.433284342119663,3.2967039547841637,4.3956077682688175,-2.0408181597558723,-7.8492937045966045
2013-08-07,0.6504058737032921,1.463409339107585,0.24390026427634837,-3.577240058817665,-5.447155007352222,-7.967483583039652
2013-11-06,0.26833391907246096,-2.5939172981844365,-3.7567089877404385,-2.951698700341538,-7.692312941650144,-9.660106388423515
2014-02-20,0.0,-1.1711721619211772,0.990987863936283,5.045040060334088,0.450443561641805,-3.5135164857635317
2014-05-10,0.08920810747372343,0.8028559525568681,-0.1784162149474895,-1.694911505234117,3.746655440363142,0.0
2014-08-09,0.560751595198596,0.934583021049562,1.7757059574253162,2.5233688091272626,4.018694512531141,-8.130840196891853
2014-11-07,0.0,0.36396690342203897,0.0,0.36396690342203897,0.6369485892301583,2.0928162029183
2015-02-19,-0.5474490821885496,-0.6386833447133284,-2.5547420802612635,-3.5583972807055915,-7.02555159747844,-12.135035758000967
2015-05-07,1.3143470323650774,1.0952839708867117,-1.2048155016258875,3.395393888901026,-1.3143470323650774,-5.038335513483631
2015-08-09,0.22857666015625,-0.3428540910993263,0.6857190813337013,-0.5714307512555763,-9.25714220319476,-3.771427699497778
2015-11-08,-1.1337803997214735,-4.421761940392116,-3.968247617976658,-2.8344672182551847,-6.122448758925827,-16.553283580798478
2016-02-23,0.13351440837685402,1.3351186184989388,3.871835080802583,13.351135254450242,14.419225056195486,17.8905232781849
2016-05-05,0.0,0.8839770388950399,1.7679540777901082,-1.3259655583425882,6.961327084676668,13.259666121263322
2016-08-09,0.18518059014954247,1.2037047420836444,1.0185153216164906,-0.6481541413174057,0.5555506007662387,-9.629629106351558
2016-11-06,1.6931201126082556,3.068782727050447,-0.6349149963321423,7.513228068543043,8.465610654833156,13.650793522643909
2017-03-01,-0.18382773486486315,-0.9191211435466471,-4.227941482614668,-8.547796832661803,-9.191176373911134,-9.191176373911134
2017-05-09,-0.10395248441579952,-0.41580002420865014,-1.2474000726259646,-0.935552532833114,1.4553050414575637,4.054057671125321
2017-08-08,-0.303343636036999,-0.6066776292602185,-0.5055630839145522,-0.8088970771377859,-0.303343636036999,6.572291162447954
2017-11-07,-0.48169740061275945,-0.38535608296747625,0.8670534835802215,1.541424331869834,-0.09634131764529741,-10.115608662412981
2018-02-27,-0.49504903750890605,-1.7326716312811783,-0.3712838274066712,1.1138632851200612,-3.3415839539101455,0.49504903750892026
2018-05-08,-2.7283569108465002,-0.9489907569390823,-3.6773476677855825,-1.5421128082415407,1.6607281682123158,5.338075835997898
2018-08-08,0.34051908674592823,0.5675282029410198,0.7945481440426931,4.653800543518557,1.2485772013394865,-9.080591970842022
2018-11-06,0.8536664649606536,1.8292753133372486,2.8048841617138436,2.4390221209414875,2.4390221209414875,6.707319555220238
2019-02-27,-0.21322449381295883,-2.771857416947725,-5.330490340082491,-3.5181228110861724,-2.0255920228092776,-3.837949384702142
2019-05-08,-0.44395073070926117,0.776911132586136,0.9988917902509513,0.5549410595416759,3.773586503338919,5.660379755008364
2019-08-07,2.0284053742741577,3.346855326537252,2.7383414519779166,6.8965550593633225,2.7383414519779166,5.273838497666944
2019-11-06,0.2849068129752368,0.9496712631113127,1.994302407144687,4.178542689606175,3.703707058050526,1.7094046509058387
2020-02-20,-0.25531687635057665,-1.7021260362990205,-5.446811432534076,-6.553195385222736,-25.7021315554355,-12.510640570457937
2020-05-07,2.0527863885032644,-1.368518044115504,-16.9110422253073,-10.16617799012802,4.5943332166177555,2.2482942932797556
